Date,Open,High,Low,Close,Volume,pct_change,Lag1,Lag2,Lag3,MA_9,MA_21,MA_50,MA_150,MA_200,RSI_14,Target
2015-11-18,132.0,132.88,129.5,130.48,607400.0,-0.01,132.01,131.68,133.43,134.49,135.97,135.31,161.11,170.82,36.55012741331726,128.37
2015-11-19,128.8,129.4,127.81,128.37,734500.0,-0.02,130.48,132.01,131.68,133.34,135.49,135.14,160.8,170.39,32.818751143306116,127.46
2015-11-20,128.1,128.75,127.25,127.46,291000.0,-0.01,128.37,130.48,132.01,132.14,135.02,134.91,160.49,169.98,31.333066380659613,126.1
2015-11-23,127.5,127.5,125.76,126.1,348700.0,-0.01,127.46,128.37,130.48,131.12,134.49,134.57,160.15,169.52,29.205187899729083,125.62
2015-11-24,127.0,127.75,125.5,125.62,700900.0,-0.0,126.1,127.46,128.37,130.04,133.97,134.23,159.78,169.04,28.47029689372361,124.88
2015-11-25,126.4,126.8,124.3,124.88,597900.0,-0.01,125.62,126.1,127.46,128.89,133.5,133.89,159.38,168.57,27.32858824609388,123.91
2015-11-26,125.2,125.9,123.5,123.91,828700.0,-0.01,124.88,125.62,126.1,127.83,133.01,133.54,158.97,168.11,25.864420790027687,125.2
2015-11-27,124.49,125.99,123.93,125.2,795800.0,0.01,123.91,124.88,125.62,127.11,132.38,133.25,158.6,167.66,31.147599460927687,120.82
2015-11-30,125.0,125.9,119.99,120.82,2073900.0,-0.03,125.2,123.91,124.88,125.87,131.57,132.85,158.2,167.18,24.708982860296413,119.21
2015-12-01,120.25,121.75,118.62,119.21,646300.0,-0.01,120.82,125.2,123.91,124.62,130.76,132.44,157.8,166.7,22.840019040449356,121.0
2015-12-02,120.5,121.5,119.02,121.0,750500.0,0.02,119.21,120.82,125.2,123.8,130.0,132.19,157.38,166.26,29.247666810991767,119.29
2015-12-03,120.5,120.5,118.75,119.29,1148700.0,-0.01,121.0,119.21,120.82,122.89,129.1,131.95,156.95,165.8,26.945579409474878,119.37
2015-12-04,119.65,121.2,118.8,119.37,938700.0,0.0,119.29,121.0,119.21,122.14,128.18,131.77,156.54,165.33,27.234139860975006,116.21
2015-12-07,117.5,117.89,115.67,116.21,1156700.0,-0.03,119.37,119.29,121.0,121.1,127.1,131.53,156.1,164.83,23.316415531137956,114.56
2015-12-08,114.7,116.6,113.25,114.56,1562000.0,-0.01,116.21,119.37,119.29,119.95,125.97,131.28,155.65,164.33,21.571471406515563,115.78
2015-12-09,115.62,117.24,115.0,115.78,899300.0,0.01,114.56,116.21,119.37,119.05,125.04,131.14,155.2,163.85,25.982258907118535,115.16
2015-12-10,115.75,116.45,115.0,115.16,639800.0,-0.01,115.78,114.56,116.21,117.93,124.08,130.95,154.75,163.36,25.2064230787954,114.66
2015-12-11,114.5,115.2,113.8,114.66,490900.0,-0.0,115.16,115.78,114.56,117.25,123.1,130.66,154.24,162.88,24.569263721310573,111.39
2015-12-14,114.0,114.0,110.02,111.39,2294000.0,-0.03,114.66,115.16,115.78,116.38,122.06,130.31,153.69,162.39,20.856185075723747,111.8
2015-12-15,113.5,114.35,111.25,111.8,2462300.0,0.0,111.39,114.66,115.16,115.36,121.11,130.02,153.17,161.9,22.438914484616934,113.48
2015-12-16,113.1,115.4,112.7,113.48,6600100.0,0.02,111.8,111.39,114.66,114.71,120.23,129.68,152.67,161.42,28.728415799621093,117.67
2015-12-17,112.1,119.15,112.1,117.67,8400500.0,0.04,113.48,111.8,111.39,114.52,119.62,129.34,152.19,160.96,41.47522562096403,116.46
2015-12-18,119.3,119.3,115.8,116.46,4695900.0,-0.01,117.67,113.48,111.8,114.55,119.05,129.02,151.7,160.49,39.28987192000023,115.14
2015-12-21,115.9,115.99,113.99,115.14,2655600.0,-0.01,116.46,117.67,113.48,114.62,118.46,128.57,151.2,160.03,36.999519520221774,115.81
2015-12-22,115.99,116.75,115.25,115.81,2910400.0,0.01,115.14,116.46,117.67,114.62,117.97,128.05,150.73,159.59,38.94500698499018,115.98
2015-12-23,116.01,117.29,115.55,115.98,3322300.0,0.0,115.81,115.14,116.46,114.71,117.51,127.61,150.26,159.14,39.455882782273854,116.43
2015-12-28,117.49,119.0,115.88,116.43,3527200.0,0.0,115.98,115.81,115.14,114.91,117.11,127.18,149.79,158.7,40.86639475263196,117.25
2015-12-29,116.35,118.3,116.35,117.25,2037900.0,0.01,116.43,115.98,115.81,115.56,116.79,126.82,149.33,158.26,43.45169187442121,117.98
2015-12-30,117.7,119.75,117.07,117.98,2558000.0,0.01,117.25,116.43,115.98,116.24,116.45,126.41,148.89,157.83,45.72656462325115,117.34
2015-12-31,118.29,118.29,116.75,117.34,1145600.0,-0.01,117.98,117.25,116.43,116.67,116.28,126.0,148.44,157.4,44.05332558479574,117.86
2016-01-01,118.0,118.49,116.75,117.86,1005900.0,0.0,117.34,117.98,117.25,116.69,116.22,125.58,147.94,156.97,45.7890643774309,115.73
2016-01-04,118.6,119.0,115.25,115.73,1863700.0,-0.02,117.86,117.34,117.98,116.61,115.97,125.15,147.45,156.52,40.27684514628634,115.14
2016-01-05,114.5,115.55,110.25,115.14,1104400.0,-0.01,115.73,117.86,117.34,116.61,115.77,124.71,146.95,156.11,38.880621458078004,114.05
2016-01-06,115.6,115.6,113.8,114.05,1227300.0,-0.01,115.14,115.73,117.86,116.42,115.52,124.26,146.47,155.7,36.37204984272709,109.67
2016-01-07,111.0,111.98,109.4,109.67,3367300.0,-0.04,114.05,115.14,115.73,115.72,115.21,123.76,145.97,155.31,28.433289253613086,108.73
2016-01-08,110.2,110.81,108.36,108.73,1279200.0,-0.01,109.67,114.05,115.14,114.86,114.93,123.25,145.46,154.91,27.06783583894614,108.73
2016-01-09,110.2,110.81,108.36,108.73,1279200.0,0.0,108.73,109.67,114.05,113.91,114.59,122.65,144.92,154.51,27.067835838946138,108.73
2016-01-10,110.2,110.81,108.36,108.73,1279200.0,0.0,108.73,108.73,109.67,112.89,114.29,122.07,144.39,154.12,27.067835838946134,106.15
2016-01-11,109.6,109.69,105.8,106.15,1457300.0,-0.02,108.73,108.73,108.73,111.64,113.88,121.47,143.83,153.74,23.24167584163198,105.24
2016-01-12,104.0,106.25,102.67,105.24,2356900.0,-0.01,106.15,108.73,108.73,110.24,113.59,120.83,143.28,153.33,22.057354939036067,104.14
2016-01-13,106.5,106.89,103.55,104.14,1132700.0,-0.01,105.24,106.15,108.73,108.95,113.22,120.15,142.73,152.94,20.685216289950176,100.59
2016-01-14,104.0,104.0,100.0,100.59,8948800.0,-0.03,104.14,105.24,106.15,107.34,112.61,119.39,142.15,152.56,17.008007041059876,98.41
2016-01-15,101.4,103.5,97.75,98.41,3872800.0,-0.02,100.59,104.14,105.24,105.6,111.69,118.58,141.54,152.14,15.218833499937892,95.58
2016-01-18,96.0,96.49,93.5,95.58,2974800.0,-0.03,98.41,100.59,104.14,104.03,110.7,117.73,140.87,151.73,13.267612567364303,98.81
2016-01-19,96.4,99.9,94.8,98.81,2737400.0,0.03,95.58,98.41,100.59,102.93,109.92,117.0,140.23,151.34,25.07497154961012,98.5
2016-01-20,96.5,99.0,95.01,98.5,1496000.0,-0.0,98.81,95.58,98.41,101.79,109.1,116.26,139.6,150.97,24.727045023575798,98.6
2016-01-21,99.49,100.5,98.16,98.6,4903600.0,0.0,98.5,98.81,95.58,100.67,108.27,115.53,138.98,150.6,25.088139350615563,103.53
2016-01-22,101.1,103.53,100.26,103.53,3076400.0,0.05,98.6,98.5,98.81,100.38,107.66,114.93,138.4,150.24,40.29456574773833,105.76
2016-01-25,107.0,108.25,104.1,105.76,3456800.0,0.02,103.53,98.6,98.5,100.44,107.11,114.42,137.82,149.88,45.66713264893307,104.52
2016-01-26,103.51,105.49,102.55,104.52,1824700.0,-0.01,105.76,103.53,98.6,100.48,106.47,113.87,137.22,149.52,43.3321701185797,105.25
2016-01-27,106.5,107.18,105.0,105.25,1749200.0,0.01,104.52,105.76,103.53,101.0,105.89,113.36,136.64,149.17,45.11144809550589,109.25
2016-01-28,107.9,109.6,106.91,109.25,2757500.0,0.04,105.25,104.52,105.76,102.2,105.48,112.98,136.11,148.84,53.69149725137779,109.23
2016-01-29,112.05,112.85,108.7,109.23,3492800.0,-0.0,109.25,105.25,104.52,103.72,105.17,112.61,135.6,148.52,53.646342567203874,109.42
2016-02-01,108.9,109.95,108.15,109.42,2579200.0,0.0,109.23,109.25,105.25,104.9,104.9,112.28,135.12,148.18,54.04177187930003,106.37
2016-02-02,107.5,107.5,106.02,106.37,5925000.0,-0.03,109.42,109.23,109.25,105.77,104.53,111.9,134.64,147.81,47.09628876563873,107.47
2016-02-03,104.8,107.99,104.2,107.47,1983300.0,0.01,106.37,109.42,109.23,106.76,104.43,111.55,134.17,147.42,49.61154068215807,110.49
2016-02-04,110.6,111.45,109.61,110.49,4088100.0,0.03,107.47,106.37,109.42,107.53,104.51,111.28,133.72,147.05,55.82170687927999,108.42
2016-02-08,108.98,110.9,108.12,108.42,2482600.0,-0.02,110.49,107.47,106.37,107.82,104.5,110.94,133.23,146.69,51.16682467225139,107.97
2016-02-09,108.9,108.9,106.9,107.97,2306300.0,-0.0,108.42,110.49,107.47,108.21,104.46,110.69,132.73,146.32,50.18705465719496,104.95
2016-02-10,106.0,106.19,104.52,104.95,3715300.0,-0.03,107.97,108.42,110.49,108.17,104.4,110.4,132.2,145.95,44.08586954712042,102.55
2016-02-11,103.69,104.25,102.27,102.55,3270700.0,-0.02,104.95,107.97,108.42,107.43,104.28,110.03,131.69,145.54,39.931309610710116,101.96
2016-02-12,103.6,104.6,101.25,101.96,3469000.0,-0.01,102.55,104.95,107.97,106.62,104.17,109.69,131.19,145.14,38.95931821818337,104.89
2016-02-15,105.1,105.43,103.5,104.89,4269700.0,0.03,101.96,102.55,104.95,106.12,104.38,109.4,130.71,144.75,45.99037090268789,104.11
2016-02-16,106.8,106.89,103.6,104.11,7532900.0,-0.01,104.89,101.96,102.55,105.87,104.65,109.15,130.23,144.36,44.52019368928642,102.34
2016-02-17,104.0,104.01,101.4,102.34,3060600.0,-0.02,104.11,104.89,101.96,105.3,104.97,108.91,129.73,143.96,41.294257422605575,102.65
2016-02-18,104.5,104.75,102.2,102.65,5218100.0,0.0,102.34,104.11,104.89,104.43,105.15,108.65,129.24,143.56,42.08576876828287,100.2
2016-02-19,102.02,102.02,99.02,100.2,3281200.0,-0.02,102.65,102.34,104.11,103.51,105.23,108.35,128.78,143.15,37.753433238902,99.73
2016-02-22,100.7,100.7,98.7,99.73,2114500.0,-0.0,100.2,102.65,102.34,102.6,105.29,108.05,128.32,142.69,36.96725595484988,103.2
2016-02-23,101.0,104.47,99.25,103.2,3253900.0,0.03,99.73,100.2,102.65,102.4,105.27,107.89,127.9,142.24,45.921076349706965,103.45
2016-02-24,102.2,104.89,102.1,103.45,3814300.0,0.0,103.2,99.73,100.2,102.5,105.16,107.72,127.5,141.81,46.51060520353697,104.15
2016-02-25,103.4,105.17,103.4,104.15,2958900.0,0.01,103.45,103.2,99.73,102.75,105.15,107.53,127.12,141.39,48.212924901983854,107.42
2016-02-26,105.5,107.9,105.0,107.42,5420900.0,0.03,104.15,103.45,103.2,103.03,105.25,107.33,126.77,140.97,55.36005216018271,107.05
2016-02-29,107.0,107.5,106.2,107.05,1589200.0,-0.0,107.42,104.15,103.45,103.35,105.14,107.14,126.43,140.56,54.44445913730955,110.02
2016-03-01,107.6,110.95,107.6,110.02,4880000.0,0.03,107.05,107.42,104.15,104.21,105.18,107.04,126.12,140.16,60.14284309682441,109.32
2016-03-02,111.0,112.1,109.06,109.32,4004500.0,-0.01,110.02,107.05,107.42,104.95,105.18,106.91,125.77,139.77,58.292098600656594,110.3
2016-03-03,110.29,111.89,110.01,110.3,2232600.0,0.01,109.32,110.02,107.05,106.07,105.36,106.79,125.41,139.39,60.1413575703643,112.75
2016-03-04,110.58,113.25,110.19,112.75,3648100.0,0.02,110.3,109.32,110.02,107.52,105.62,106.72,125.07,139.02,64.39197460873113,116.6
2016-03-07,116.09,117.4,115.8,116.6,4409500.0,0.03,112.75,110.3,109.32,109.01,105.91,106.71,124.77,138.68,69.83576208441929,117.21
2016-03-08,119.0,119.5,116.25,117.21,4025800.0,0.01,116.6,112.75,110.3,110.54,106.32,106.69,124.47,138.34,70.60262134486078,116.76
2016-03-09,116.0,117.0,115.1,116.76,1966300.0,-0.0,117.21,116.6,112.75,111.94,106.74,106.68,124.16,138.0,69.20487817275371,116.98
2016-03-10,117.65,119.01,116.5,116.98,1637300.0,0.0,116.76,117.21,116.6,113.0,107.32,106.66,123.86,137.62,69.52255096304302,116.82
2016-03-11,117.25,118.4,116.49,116.82,3631400.0,-0.0,116.98,116.76,117.21,114.08,108.0,106.68,123.56,137.26,68.9653510657827,114.46
2016-03-14,116.45,116.5,114.0,114.46,1723600.0,-0.02,116.82,116.98,116.76,114.58,108.59,106.67,123.25,136.88,61.17692540633146,111.31
2016-03-15,113.9,113.9,110.75,111.31,2727700.0,-0.03,114.46,116.82,116.98,114.8,108.9,106.61,122.92,136.51,52.632955340231995,113.61
2016-03-16,111.42,113.99,111.42,113.61,4040700.0,0.02,111.31,114.46,116.82,115.17,109.35,106.69,122.63,136.15,57.31999373898767,116.15
2016-03-17,116.45,117.4,115.7,116.15,5262300.0,0.02,113.61,111.31,114.46,115.54,110.01,106.84,122.36,135.81,61.81384521951481,119.12
2016-03-18,118.5,120.65,116.9,119.12,7568300.0,0.03,116.15,113.61,111.31,115.82,110.79,107.05,122.14,135.45,66.28413760244916,118.43
2016-03-21,118.01,119.45,117.0,118.43,1767400.0,-0.01,119.12,116.15,113.61,115.96,111.66,107.24,121.95,135.1,64.39797328224763,118.42
2016-03-22,119.49,119.8,118.01,118.42,2818200.0,-0.0,118.43,119.12,116.15,116.14,112.55,107.49,121.74,134.74,64.36938521013938,116.05
2016-03-24,116.0,116.59,115.7,116.05,1894500.0,-0.02,118.42,118.43,119.12,116.04,113.16,107.71,121.54,134.39,57.81833023467345,116.05
2016-03-25,116.49,116.65,115.51,116.05,980700.0,0.0,116.05,118.42,118.43,115.96,113.76,107.94,121.37,134.03,57.81833023467344,116.01
2016-03-28,115.5,116.66,115.4,116.01,997900.0,-0.0,116.05,116.05,118.42,116.13,114.33,108.25,121.24,133.67,57.703378867956715,114.96
2016-03-29,116.05,116.06,114.61,114.96,1055100.0,-0.01,116.01,116.05,116.05,116.53,114.68,108.58,121.15,133.3,54.632828198565164,115.29
2016-03-30,115.01,115.49,114.4,115.29,757400.0,0.0,114.96,116.01,116.05,116.72,115.08,108.98,121.06,132.9,55.435455303736724,114.44
2016-03-31,114.9,114.97,114.1,114.44,677900.0,-0.01,115.29,114.96,116.01,116.53,115.29,109.29,120.95,132.5,52.84221479424124,114.62
2016-04-01,114.7,115.5,114.01,114.62,903000.0,0.0,114.44,115.29,114.96,116.03,115.54,109.61,120.8,132.1,53.33999567955761,115.37
2016-04-04,114.0,115.6,113.25,115.37,1436800.0,0.01,114.62,114.44,115.29,115.69,115.78,109.95,120.62,131.72,55.45010493705657,113.78
2016-04-05,114.85,114.85,113.55,113.78,1332500.0,-0.01,115.37,114.62,114.44,115.17,115.83,110.15,120.39,131.34,50.26079006064037,115.73
2016-04-06,115.25,116.2,114.56,115.73,2266700.0,0.02,113.78,115.37,114.62,115.14,115.79,110.35,120.19,130.95,55.73240749947816,116.41
2016-04-07,117.5,117.65,116.1,116.41,1993500.0,0.01,115.73,113.78,115.37,115.18,115.75,110.59,120.0,130.56,57.48863540262837,116.71
2016-04-08,116.5,117.55,115.9,116.71,1774200.0,0.0,116.41,115.73,113.78,115.26,115.75,110.82,119.83,130.19,58.27511443572825,116.84
2016-04-11,117.85,118.24,116.56,116.84,2361400.0,0.0,116.71,116.41,115.73,115.47,115.74,110.97,119.7,129.83,58.6322644181399,117.67
2016-04-12,117.25,118.3,116.1,117.67,1897800.0,0.01,116.84,116.71,116.41,115.73,115.78,111.14,119.56,129.49,60.93159083892334,118.3
2016-04-13,119.5,119.75,117.8,118.3,2395000.0,0.01,117.67,116.84,116.71,116.16,115.97,111.32,119.39,129.17,62.6295017886532,117.93
2016-04-14,117.86,118.2,117.11,117.93,1075300.0,-0.0,118.3,117.67,116.84,116.53,116.28,111.55,119.23,128.86,60.95402870663806,116.87
2016-04-15,117.51,118.6,116.52,116.87,1433000.0,-0.01,117.93,118.3,117.67,116.69,116.44,111.74,119.06,128.56,56.30666039719817,115.43
2016-04-18,115.0,115.75,114.03,115.43,1739400.0,-0.01,116.87,117.93,118.3,116.88,116.4,111.84,118.89,128.25,50.65626133851252,116.57
2016-04-19,115.5,117.28,115.5,116.57,1529600.0,0.01,115.43,116.87,117.93,116.97,116.28,112.0,118.73,127.92,54.54515918299151,116.71
2016-04-20,116.6,117.45,115.5,116.71,1737300.0,0.0,116.57,115.43,116.87,117.0,116.2,112.17,118.57,127.59,55.01405803502847,118.75
2016-04-21,119.25,122.0,118.0,118.75,10953800.0,0.02,116.71,116.57,115.43,117.23,116.21,112.45,118.43,127.26,61.281674465250546,119.34
2016-04-22,118.99,121.69,118.1,119.34,4917700.0,0.0,118.75,116.71,116.57,117.51,116.37,112.78,118.34,126.96,62.89195020524056,119.52
2016-04-25,119.25,120.0,118.25,119.52,1881200.0,0.0,119.34,118.75,116.71,117.71,116.54,113.14,118.26,126.68,63.392172240956654,120.94
2016-04-26,120.1,124.7,119.0,120.94,10047500.0,0.01,119.52,119.34,118.75,118.01,116.77,113.46,118.21,126.4,67.15383518572897,126.81
2016-04-27,122.75,126.98,122.75,126.81,6077500.0,0.05,120.94,119.52,119.34,118.99,117.33,113.91,118.2,126.15,77.4632114386288,130.07
2016-04-28,128.5,131.49,128.5,130.07,6328300.0,0.03,126.81,120.94,119.52,120.46,118.04,114.47,118.22,125.92,81.02517645916468,131.34
2016-04-29,132.5,132.6,130.75,131.34,4917200.0,0.01,130.07,126.81,120.94,122.23,118.84,115.04,118.27,125.69,82.20512576040319,128.86
2016-05-02,130.78,130.78,128.46,128.86,1780700.0,-0.02,131.34,130.07,126.81,123.59,119.52,115.61,118.3,125.49,72.69816514910947,134.67
2016-05-03,128.0,135.3,127.65,134.67,11408300.0,0.05,128.86,131.34,130.07,125.59,120.44,116.31,118.34,125.32,78.86491058370753,135.11
2016-05-04,135.21,137.67,133.2,135.11,8368900.0,0.0,134.67,128.86,131.34,127.41,121.46,116.95,118.38,125.16,79.24720850436938,141.8
2016-05-05,137.0,141.86,137.0,141.8,7358000.0,0.05,135.11,134.67,128.86,129.9,122.7,117.72,118.48,125.06,83.98926935222171,139.82
2016-05-06,142.5,143.25,139.45,139.82,4455700.0,-0.01,141.8,135.11,134.67,132.16,123.81,118.43,118.55,124.95,78.28753506127309,142.3
2016-05-09,141.5,143.7,141.5,142.3,2654700.0,0.02,139.82,141.8,135.11,134.53,125.03,119.13,118.6,124.86,80.10896214224998,141.41
2016-05-10,140.75,142.0,140.01,141.41,1861700.0,-0.01,142.3,139.82,141.8,136.15,126.2,119.81,118.66,124.78,77.59331359573436,141.06
2016-05-11,142.8,142.99,140.5,141.06,1329100.0,-0.0,141.41,142.3,139.82,137.37,127.31,120.44,118.68,124.7,76.57491427216351,143.26
2016-05-12,143.5,144.65,142.6,143.26,4218300.0,0.02,141.06,141.41,142.3,138.7,128.5,121.11,118.69,124.61,78.48629956666025,142.56
2016-05-13,143.78,143.78,141.9,142.56,1570400.0,-0.0,143.26,141.06,141.41,140.22,129.68,121.76,118.72,124.5,76.35155947757421,144.64
2016-05-16,143.9,145.28,142.7,144.64,2851600.0,0.01,142.56,143.26,141.06,141.33,131.0,122.4,118.77,124.4,78.24503429528707,146.83
2016-05-17,146.5,148.7,146.5,146.83,5465800.0,0.02,144.64,142.56,143.26,142.63,132.49,123.0,118.84,124.33,80.05571151388698,146.93
2016-05-18,147.9,148.25,146.4,146.93,940200.0,0.0,146.83,144.64,142.56,143.2,133.94,123.6,118.9,124.25,80.1370072722298,145.11
2016-05-19,146.06,146.49,144.51,145.11,2246500.0,-0.01,146.93,146.83,144.64,143.79,135.29,124.16,118.95,124.16,74.20832673081752,144.68
2016-05-20,147.0,147.3,144.25,144.68,2314500.0,-0.0,145.11,146.93,146.83,144.05,136.53,124.72,118.99,124.07,72.83725476836877,143.71
2016-05-23,144.73,144.85,143.3,143.71,1126100.0,-0.01,144.68,145.11,146.93,144.31,137.69,125.26,119.03,123.98,69.70843252756784,141.16
2016-05-24,143.3,143.48,140.8,141.16,2219400.0,-0.02,143.71,144.68,145.11,144.32,138.72,125.79,119.06,123.89,62.15015760129144,142.43
2016-05-25,144.0,144.55,142.0,142.43,3100200.0,0.01,141.16,143.71,144.68,144.23,139.74,126.41,119.1,123.8,64.23033541193456,142.2
2016-05-26,143.88,143.9,142.0,142.2,1657300.0,-0.0,142.43,141.16,143.71,144.19,140.47,126.98,119.14,123.72,63.54916615502878,142.61
2016-05-27,143.0,144.0,142.01,142.61,2535500.0,0.0,142.2,142.43,141.16,143.96,141.07,127.51,119.2,123.65,64.27646021210391,140.03
2016-05-30,142.6,142.6,139.5,140.03,1697400.0,-0.02,142.61,142.2,142.43,143.21,141.48,127.93,119.21,123.59,56.620544470434865,139.44
2016-05-31,140.78,141.8,139.0,139.44,1959200.0,-0.0,140.03,142.61,142.2,142.37,141.99,128.35,119.22,123.55,55.00700287668259,140.2
2016-06-01,139.0,140.8,137.99,140.2,1311900.0,0.01,139.44,140.03,142.61,141.83,142.25,128.79,119.25,123.5,56.718039525849626,141.84
2016-06-02,140.34,142.3,140.3,141.84,2094900.0,0.01,140.2,139.44,140.03,141.51,142.57,129.3,119.28,123.48,60.2324922200215,143.4
2016-06-03,142.6,144.35,142.0,143.4,4335900.0,0.01,141.84,140.2,139.44,141.48,142.65,129.85,119.32,123.49,63.28631732736748,141.89
2016-06-06,142.52,143.86,141.53,141.89,1489300.0,-0.01,143.4,141.84,140.2,141.56,142.75,130.37,119.34,123.52,58.595814376459735,143.22
2016-06-07,142.5,143.5,141.95,143.22,1953000.0,0.01,141.89,143.4,141.84,141.65,142.79,130.93,119.37,123.59,61.31542539199529,144.38
2016-06-08,144.5,145.38,143.9,144.38,2226400.0,0.01,143.22,141.89,143.4,141.89,142.93,131.51,119.41,123.68,63.563400096905774,144.77
2016-06-09,145.51,145.95,144.5,144.77,1177100.0,0.0,144.38,143.22,141.89,142.13,143.11,132.12,119.47,123.75,64.31422730262477,141.57
2016-06-10,144.11,144.4,140.75,141.57,977200.0,-0.02,144.77,144.38,143.22,142.3,143.03,132.66,119.51,123.77,54.4074850710975,139.88
2016-06-13,140.5,140.5,138.25,139.88,985600.0,-0.01,141.57,144.77,144.38,142.35,142.9,133.15,119.54,123.75,50.024889880888814,142.4
2016-06-14,139.89,143.25,139.89,142.4,3234900.0,0.02,139.88,141.57,144.77,142.59,142.79,133.72,119.6,123.72,55.74884052566537,147.26
2016-06-15,148.99,148.99,145.0,147.26,6042000.0,0.03,142.4,139.88,141.57,143.2,142.81,134.35,119.71,123.73,64.25253711757746,144.64
2016-06-16,146.75,146.75,144.46,144.64,2250100.0,-0.02,147.26,142.4,139.88,143.33,142.71,134.92,119.79,123.73,57.8036059847803,142.97
2016-06-17,144.5,144.5,142.1,142.97,1352600.0,-0.01,144.64,147.26,142.4,143.45,142.6,135.44,119.87,123.73,54.077831297266606,143.78
2016-06-20,145.5,145.6,143.5,143.78,1826600.0,0.01,142.97,144.64,147.26,143.52,142.56,135.98,119.98,123.77,55.57357190379597,143.46
2016-06-21,144.0,144.0,142.8,143.46,636900.0,-0.0,143.78,142.97,144.64,143.41,142.55,136.5,120.08,123.79,54.81398940685576,142.01
2016-06-22,143.6,143.94,141.55,142.01,1190600.0,-0.01,143.46,143.78,142.97,143.11,142.59,136.97,120.19,123.79,51.386631234951054,141.94
2016-06-23,141.4,142.6,140.8,141.94,1357500.0,-0.0,142.01,143.46,143.78,143.15,142.57,137.45,120.3,123.78,51.220127699802475,135.81
2016-06-24,139.8,139.8,134.85,135.81,6317600.0,-0.04,141.94,142.01,143.46,142.7,142.26,137.83,120.37,123.75,39.23179877751532,133.38
2016-06-27,135.05,135.5,132.95,133.38,1815900.0,-0.02,135.81,141.94,142.01,141.69,141.82,138.19,120.43,123.71,35.66789511018243,136.68
2016-06-28,133.5,138.0,133.0,136.68,1177700.0,0.02,133.38,135.81,141.94,140.52,141.66,138.59,120.51,123.7,43.21244378663423,139.75
2016-06-29,138.0,140.0,137.7,139.75,1482100.0,0.02,136.68,133.38,135.81,139.98,141.68,139.05,120.64,123.69,49.183108920726696,138.07
2016-06-30,140.75,141.2,137.55,138.07,1545800.0,-0.01,139.75,136.68,133.38,139.43,141.58,139.44,120.76,123.68,46.31343769715482,139.94
2016-07-04,138.75,140.4,138.27,139.94,1030800.0,0.01,138.07,139.75,136.68,139.0,141.49,139.85,120.89,123.72,49.82288602138092,141.06
2016-07-11,137.8,142.95,136.8,141.06,3596600.0,0.01,139.94,138.07,139.75,138.74,141.37,140.28,121.03,123.76,51.852924493456904,144.87
2016-07-12,141.3,145.46,141.0,144.87,6094200.0,0.03,141.06,139.94,138.07,139.06,141.52,140.76,121.2,123.85,58.067867816998046,145.47
2016-07-13,145.0,146.99,144.51,145.47,3644500.0,0.0,144.87,141.06,139.94,139.45,141.62,141.13,121.4,123.93,58.96616558243093,145.42
2016-07-14,145.5,145.75,144.0,145.42,757900.0,-0.0,145.47,144.87,141.06,140.52,141.67,141.44,121.61,124.02,58.85301792979554,145.52
2016-07-15,145.16,146.64,145.16,145.52,1084500.0,0.0,145.42,145.47,144.87,141.86,141.71,141.72,121.8,124.14,59.02237530744102,144.96
2016-07-18,145.52,146.0,144.6,144.96,469000.0,-0.0,145.52,145.42,145.47,142.78,141.87,142.05,122.0,124.24,57.5928000048319,146.0
2016-07-19,144.3,147.2,143.9,146.0,2453500.0,0.01,144.96,145.52,145.42,143.48,142.16,142.27,122.21,124.32,59.552166225098134,145.12
2016-07-20,146.0,147.0,144.07,145.12,2857300.0,-0.01,146.0,144.96,145.52,144.26,142.29,142.47,122.44,124.4,57.146158190092144,145.01
2016-07-21,145.8,146.4,144.7,145.01,1438100.0,-0.0,145.12,146.0,144.96,144.83,142.18,142.54,122.66,124.5,56.83703922377332,143.1
2016-07-22,144.99,145.39,143.0,143.1,1595900.0,-0.01,145.01,145.12,146.0,145.05,142.11,142.6,122.85,124.56,51.61609423228736,140.47
2016-07-25,142.5,142.5,140.05,140.47,1750500.0,-0.02,143.1,145.01,145.12,144.56,141.99,142.57,123.01,124.59,45.42810741701605,139.16
2016-07-26,139.97,140.4,138.7,139.16,1593600.0,-0.01,140.47,143.1,145.01,143.86,141.77,142.52,123.16,124.62,42.683237160613466,139.69
2016-07-27,139.2,140.5,138.7,139.69,803500.0,0.0,139.16,140.47,143.1,143.23,141.59,142.49,123.32,124.63,44.15345848520531,138.2
2016-07-28,139.4,140.0,137.83,138.2,1424900.0,-0.01,139.69,139.16,140.47,142.41,141.41,142.39,123.47,124.62,40.97161217281417,136.52
2016-07-29,137.02,137.02,135.75,136.52,1865200.0,-0.01,138.2,139.69,139.16,141.47,141.15,142.27,123.61,124.61,37.674947150509354,136.75
2016-08-01,137.0,138.6,136.51,136.75,1092900.0,0.0,136.52,138.2,139.69,140.45,141.2,142.11,123.74,124.6,38.405641819730725,136.63
2016-08-02,136.0,137.69,134.52,136.63,2109100.0,-0.0,136.75,136.52,138.2,139.5,141.35,141.91,123.87,124.61,38.154305685024994,134.25
2016-08-03,136.0,136.0,134.0,134.25,2241900.0,-0.02,136.63,136.75,136.52,138.31,141.24,141.66,123.98,124.59,33.47519409402998,134.89
2016-08-04,136.26,136.89,134.35,134.89,1439500.0,0.0,134.25,136.63,136.75,137.4,141.0,141.45,124.1,124.57,35.75676997124777,135.44
